Region,Location,Substation,Sample_ID,Sample_Year,Replicate,Units,Era,Parameter,Result
West Bay,L.WB03,S.WB03,CBEP2010-WB03,2010,0,%,2010s,Percent Coarse Sand,7.5
West Bay,L.WB03,S.WB03,CBEP2010-WB03,2010,0,%,2010s,Percent Sand (Calculated),7.5
West Bay,L.WB03,S.WB03,CBEP2010-WB03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB08T,S.WB08,CBEP2010-WB08,2011,0,%,2010s,Percent Coarse Sand,5.9
West Bay,L.WB08T,S.WB08,CBEP2010-WB08,2011,0,%,2010s,Percent Sand (Calculated),5.9
West Bay,L.WB08T,S.WB08,CBEP2010-WB08,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB09T,S.OB09T,CBEP2010-OB09,2011,0,%,2010s,Percent Coarse Sand,7.2
Outer Bay,L.OB09T,S.OB09T,CBEP2010-OB09,2011,0,%,2010s,Percent Sand (Calculated),7.2
Outer Bay,L.OB09T,S.OB09T,CBEP2010-OB09,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB08,S.IB08,CBEP2010-IB08,2010,0,%,2010s,Percent Fine Sand,2.3
Inner Bay,L.IB08,S.IB08,CBEP2010-IB08,2010,0,%,2010s,Percent Sand (Calculated),2.3
Inner Bay,L.IB08,S.IB08,CBEP2010-IB08,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04B,S.SW04B,CBEP2010-SW04B,2011,0,%,2010s,Percent Fine Sand,22
Inner Bay,L.SW04B,S.SW04B,CBEP2010-SW04B,2011,0,%,2010s,Percent Sand (Calculated),22
Inner Bay,L.SW04B,S.SW04B,CBEP2010-SW04B,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB04T,S.OB04,CBEP2010-OB04,2010,0,%,2010s,Percent Fine Sand,7.7
Outer Bay,L.OB04T,S.OB04,CBEP2010-OB04,2010,0,%,2010s,Percent Sand (Calculated),7.7
Outer Bay,L.OB04T,S.OB04,CBEP2010-OB04,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB01,S.EB01,CBEP2010-EB01,2011,0,%,2010s,Percent Fine Sand,1.9
East Bay,L.EB01,S.EB01,CBEP2010-EB01,2011,0,%,2010s,Percent Sand (Calculated),1.9
East Bay,L.EB01,S.EB01,CBEP2010-EB01,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB02,S.EB02,CBEP2010-EB02,2011,0,%,2010s,Percent Fine Sand,2.7
East Bay,L.EB02,S.EB02,CBEP2010-EB02,2011,0,%,2010s,Percent Sand (Calculated),2.7
East Bay,L.EB02,S.EB02,CBEP2010-EB02,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW03,S.SW03,CBEP2010-SW03,2010,0,%,2010s,Percent Fine Sand,8
Inner Bay,L.SW03,S.SW03,CBEP2010-SW03,2010,0,%,2010s,Percent Sand (Calculated),8
Inner Bay,L.SW03,S.SW03,CBEP2010-SW03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW08T,S.SW08,CBEP2010-SW08,2010,0,%,2010s,Percent Fine Sand,44.55
West Bay,L.SW08T,S.SW08,CBEP2010-SW08,2010,0,%,2010s,Percent Sand (Calculated),44.55
West Bay,L.SW08T,S.SW08,CBEP2010-SW08,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05,2010,0,%,2010s,Percent Fine Sand,3.9
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05,2010,0,%,2010s,Percent Sand (Calculated),3.9
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW10T,S.SW10T,CBEP2010-SW10R,2011,-1,%,2010s,Percent Fine Sand,8.29
West Bay,L.SW10T,S.SW10T,CBEP2010-SW10R,2011,-1,%,2010s,Percent Sand (Calculated),8.29
West Bay,L.SW10T,S.SW10T,CBEP2010-SW10R,2011,-1,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB05T,S.EB05T,CBEP2010-EB05,2011,0,%,2010s,Percent Fine Sand,1.06
East Bay,L.EB05T,S.EB05T,CBEP2010-EB05,2011,0,%,2010s,Percent Sand (Calculated),1.06
East Bay,L.EB05T,S.EB05T,CBEP2010-EB05,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB06T,S.OB06T,CBEP2010-OB06,2011,0,%,2010s,Percent Fine Sand,2.9
Outer Bay,L.OB06T,S.OB06T,CBEP2010-OB06,2011,0,%,2010s,Percent Sand (Calculated),2.9
Outer Bay,L.OB06T,S.OB06T,CBEP2010-OB06,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10R,2010,-1,%,2010s,Percent Fine Sand,2.2
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10R,2010,-1,%,2010s,Percent Sand (Calculated),2.2
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10R,2010,-1,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10,2010,0,%,2010s,Percent Fine Sand,1.1
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10,2010,0,%,2010s,Percent Sand (Calculated),1.1
Inner Bay,L.IB10,S.IB10,CBEP2010-IB10,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05R,2010,-1,%,2010s,Percent Fine Sand,3.6
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05R,2010,-1,%,2010s,Percent Sand (Calculated),3.6
Outer Bay,L.OB05,S.OB05,CBEP2010-OB05R,2010,-1,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW07,S.SW07,CBEP2010-SW07,2010,0,%,2010s,Percent Fine Sand,69.7
West Bay,L.SW07,S.SW07,CBEP2010-SW07,2010,0,%,2010s,Percent Sand (Calculated),69.7
West Bay,L.SW07,S.SW07,CBEP2010-SW07,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW07AT,S.SW07A,CBEP2010-SW07A,2011,0,%,2010s,Percent Fine Sand,6
West Bay,L.SW07AT,S.SW07A,CBEP2010-SW07A,2011,0,%,2010s,Percent Sand (Calculated),6
West Bay,L.SW07AT,S.SW07A,CBEP2010-SW07A,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB06T,S.EB06,CBEP2010-EB06,2011,0,%,2010s,Percent Fine Sand,0
East Bay,L.EB06T,S.EB06,CBEP2010-EB06,2011,0,%,2010s,Percent Sand (Calculated),0
East Bay,L.EB06T,S.EB06,CBEP2010-EB06,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB01T,S.OB01T,CBEP2010-OB01,2011,0,%,2010s,Percent Fine Sand,2
Outer Bay,L.OB01T,S.OB01T,CBEP2010-OB01,2011,0,%,2010s,Percent Sand (Calculated),2
Outer Bay,L.OB01T,S.OB01T,CBEP2010-OB01,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.CS06T,S.CS06T,CBEP2010-CS06,2011,0,%,2010s,Percent Fine Sand,13.2
Outer Bay,L.CS06T,S.CS06T,CBEP2010-CS06,2011,0,%,2010s,Percent Sand (Calculated),13.2
Outer Bay,L.CS06T,S.CS06T,CBEP2010-CS06,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW06,S.SW06,CBEP2010-SW06,2010,0,%,2010s,Percent Fine Sand,24
Inner Bay,L.SW06,S.SW06,CBEP2010-SW06,2010,0,%,2010s,Percent Sand (Calculated),24
Inner Bay,L.SW06,S.SW06,CBEP2010-SW06,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04T,S.SW04T,CBEP2010-SW04,2011,0,%,2010s,Percent Fine Sand,8.57
Inner Bay,L.SW04T,S.SW04T,CBEP2010-SW04,2011,0,%,2010s,Percent Sand (Calculated),8.57
Inner Bay,L.SW04T,S.SW04T,CBEP2010-SW04,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW05,S.SW05,CBEP2010-SW05,2010,0,%,2010s,Percent Fine Sand,19.5
Inner Bay,L.SW05,S.SW05,CBEP2010-SW05,2010,0,%,2010s,Percent Sand (Calculated),19.5
Inner Bay,L.SW05,S.SW05,CBEP2010-SW05,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB03,S.OB03,CBEP2010-OB03,2010,0,%,2010s,Percent Fine Sand,2.1
Outer Bay,L.OB03,S.OB03,CBEP2010-OB03,2010,0,%,2010s,Percent Sand (Calculated),2.1
Outer Bay,L.OB03,S.OB03,CBEP2010-OB03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB09,S.IB09,CBEP2010-IB09,2010,0,%,2010s,Percent Fine Sand,2.3
Inner Bay,L.IB09,S.IB09,CBEP2010-IB09,2010,0,%,2010s,Percent Sand (Calculated),2.3
Inner Bay,L.IB09,S.IB09,CBEP2010-IB09,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Fine Sand,2.3
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Sand (Calculated),2.3
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW01T,S.SW01,CBEP2010-SW01,2010,0,%,2010s,Percent Fine Sand,4.7
Inner Bay,L.SW01T,S.SW01,CBEP2010-SW01,2010,0,%,2010s,Percent Sand (Calculated),4.7
Inner Bay,L.SW01T,S.SW01,CBEP2010-SW01,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW02,S.SW02,CBEP2010-SW02,2010,0,%,2010s,Percent Fine Sand,14.7
Inner Bay,L.SW02,S.SW02,CBEP2010-SW02,2010,0,%,2010s,Percent Sand (Calculated),14.7
Inner Bay,L.SW02,S.SW02,CBEP2010-SW02,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS07,S.CS07,CBEP2010-CS07,2011,0,%,2010s,Percent Fine Sand,59.9
Cape Small,L.CS07,S.CS07,CBEP2010-CS07,2011,0,%,2010s,Percent Sand (Calculated),59.9
Cape Small,L.CS07,S.CS07,CBEP2010-CS07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04CT,S.SW04CT,CBEP2010-SW04C,2011,0,%,2010s,Percent Fine Sand,6.6
Inner Bay,L.SW04CT,S.SW04CT,CBEP2010-SW04C,2011,0,%,2010s,Percent Sand (Calculated),6.6
Inner Bay,L.SW04CT,S.SW04CT,CBEP2010-SW04C,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW09,S.SW09,CBEP2010-SW09,2010,0,%,2010s,Percent Fine Sand,0.4
West Bay,L.SW09,S.SW09,CBEP2010-SW09,2010,0,%,2010s,Percent Sand (Calculated),0.4
West Bay,L.SW09,S.SW09,CBEP2010-SW09,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB02,S.OB02,CBEP2010-OB02,2011,0,%,2010s,Percent Fine Sand,4.1
Outer Bay,L.OB02,S.OB02,CBEP2010-OB02,2011,0,%,2010s,Percent Sand (Calculated),4.1
Outer Bay,L.OB02,S.OB02,CBEP2010-OB02,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB07,S.OB07,CBEP2010-OB07,2011,0,%,2010s,Percent Fine Sand,7.45
Outer Bay,L.OB07,S.OB07,CBEP2010-OB07,2011,0,%,2010s,Percent Sand (Calculated),7.45
Outer Bay,L.OB07,S.OB07,CBEP2010-OB07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB03,S.WB03,CBEP2010-WB03,2010,0,%,2010s,Percent Fine Sand,7.7
West Bay,L.WB03,S.WB03,CBEP2010-WB03,2010,0,%,2010s,Percent Sand (Calculated),7.7
West Bay,L.WB03,S.WB03,CBEP2010-WB03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB08T,S.OB08T,CBEP2010-OB08,2011,0,%,2010s,Percent Fine Sand,10.8
Outer Bay,L.OB08T,S.OB08T,CBEP2010-OB08,2011,0,%,2010s,Percent Sand (Calculated),10.8
Outer Bay,L.OB08T,S.OB08T,CBEP2010-OB08,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB03T,S.IB03,CBEP2010-IB03,2010,0,%,2010s,Percent Fine Sand,1.7
Inner Bay,L.IB03T,S.IB03,CBEP2010-IB03,2010,0,%,2010s,Percent Sand (Calculated),1.7
Inner Bay,L.IB03T,S.IB03,CBEP2010-IB03,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS03T,S.CS03T,CBEP2010-CS03,2011,0,%,2010s,Percent Fine Sand,2.7
Cape Small,L.CS03T,S.CS03T,CBEP2010-CS03,2011,0,%,2010s,Percent Sand (Calculated),2.7
Cape Small,L.CS03T,S.CS03T,CBEP2010-CS03,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB11T,S.OB11T,CBEP2010-OB11,2010,0,%,2010s,Percent Fine Sand,11.5
Outer Bay,L.OB11T,S.OB11T,CBEP2010-OB11,2010,0,%,2010s,Percent Sand (Calculated),11.5
Outer Bay,L.OB11T,S.OB11T,CBEP2010-OB11,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS04,S.CS04,CBEP2010-CS04,2011,0,%,2010s,Percent Fine Sand,6.2
Cape Small,L.CS04,S.CS04,CBEP2010-CS04,2011,0,%,2010s,Percent Sand (Calculated),6.2
Cape Small,L.CS04,S.CS04,CBEP2010-CS04,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB01,S.WB01,CBEP2010-WB01,2010,0,%,2010s,Percent Fine Sand,1.4
West Bay,L.WB01,S.WB01,CBEP2010-WB01,2010,0,%,2010s,Percent Sand (Calculated),1.4
West Bay,L.WB01,S.WB01,CBEP2010-WB01,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB04T,S.WB04,CBEP2010-WB04,2011,0,%,2010s,Percent Fine Sand,5.49
West Bay,L.WB04T,S.WB04,CBEP2010-WB04,2011,0,%,2010s,Percent Sand (Calculated),5.49
West Bay,L.WB04T,S.WB04,CBEP2010-WB04,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.SW15T,S.SW15T,CBEP2010-SW15,2011,0,%,2010s,Percent Fine Sand,42.3
East Bay,L.SW15T,S.SW15T,CBEP2010-SW15,2011,0,%,2010s,Percent Sand (Calculated),42.3
East Bay,L.SW15T,S.SW15T,CBEP2010-SW15,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB05T,S.IB05,CBEP2010-IB05,2010,0,%,2010s,Percent Fine Sand,5.6
Inner Bay,L.IB05T,S.IB05,CBEP2010-IB05,2010,0,%,2010s,Percent Sand (Calculated),5.6
Inner Bay,L.IB05T,S.IB05,CBEP2010-IB05,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB12,S.OB12,CBEP2010-OB12,2010,0,%,2010s,Percent Fine Sand,2.7
Outer Bay,L.OB12,S.OB12,CBEP2010-OB12,2010,0,%,2010s,Percent Sand (Calculated),2.7
Outer Bay,L.OB12,S.OB12,CBEP2010-OB12,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB06,S.IB06,CBEP2010-IB06,2010,0,%,2010s,Percent Fine Sand,2.7
Inner Bay,L.IB06,S.IB06,CBEP2010-IB06,2010,0,%,2010s,Percent Sand (Calculated),2.7
Inner Bay,L.IB06,S.IB06,CBEP2010-IB06,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB04,S.EB04,CBEP2010-EB04,2011,0,%,2010s,Percent Fine Sand,1.1
East Bay,L.EB04,S.EB04,CBEP2010-EB04,2011,0,%,2010s,Percent Sand (Calculated),1.1
East Bay,L.EB04,S.EB04,CBEP2010-EB04,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.SW14T,S.SW14,CBEP2010-SW14,2011,0,%,2010s,Percent Fine Sand,0.52
East Bay,L.SW14T,S.SW14,CBEP2010-SW14,2011,0,%,2010s,Percent Sand (Calculated),0.52
East Bay,L.SW14T,S.SW14,CBEP2010-SW14,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB04T,S.IB04T,CBEP2010-IB04,2010,0,%,2010s,Percent Fine Sand,4.8
Inner Bay,L.IB04T,S.IB04T,CBEP2010-IB04,2010,0,%,2010s,Percent Sand (Calculated),4.8
Inner Bay,L.IB04T,S.IB04T,CBEP2010-IB04,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB08T,S.EB08T,CBEP2010-EB08,2011,0,%,2010s,Percent Fine Sand,0.76
East Bay,L.EB08T,S.EB08T,CBEP2010-EB08,2011,0,%,2010s,Percent Sand (Calculated),0.76
East Bay,L.EB08T,S.EB08T,CBEP2010-EB08,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB09T,S.WB09,CBEP2010-WB09,2010,0,%,2010s,Percent Fine Sand,4.8
West Bay,L.WB09T,S.WB09,CBEP2010-WB09,2010,0,%,2010s,Percent Sand (Calculated),4.8
West Bay,L.WB09T,S.WB09,CBEP2010-WB09,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB03T,S.EB03T,CBEP2010-EB03,2011,0,%,2010s,Percent Fine Sand,4.1
East Bay,L.EB03T,S.EB03T,CBEP2010-EB03,2011,0,%,2010s,Percent Sand (Calculated),4.1
East Bay,L.EB03T,S.EB03T,CBEP2010-EB03,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS01T,S.CS01T,CBEP2010-CS01,2011,0,%,2010s,Percent Fine Sand,40.4
Cape Small,L.CS01T,S.CS01T,CBEP2010-CS01,2011,0,%,2010s,Percent Sand (Calculated),40.4
Cape Small,L.CS01T,S.CS01T,CBEP2010-CS01,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB08T,S.WB08,CBEP2010-WB08,2011,0,%,2010s,Percent Fine Sand,37.1
West Bay,L.WB08T,S.WB08,CBEP2010-WB08,2011,0,%,2010s,Percent Sand (Calculated),37.1
West Bay,L.WB08T,S.WB08,CBEP2010-WB08,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB09,S.EB09,CBEP2010-EB10,2011,0,%,2010s,Percent Fine Sand,5.7
East Bay,L.EB09,S.EB09,CBEP2010-EB10,2011,0,%,2010s,Percent Sand (Calculated),5.7
East Bay,L.EB09,S.EB09,CBEP2010-EB10,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB09T,S.EB09,CBEP2010-EB09,2011,0,%,2010s,Percent Fine Sand,4.5
East Bay,L.EB09T,S.EB09,CBEP2010-EB09,2011,0,%,2010s,Percent Sand (Calculated),4.5
East Bay,L.EB09T,S.EB09,CBEP2010-EB09,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB08T2,S.EB08T,CBEP2010-EB08R,2011,-1,%,2010s,Percent Fine Sand,1.81
East Bay,L.EB08T2,S.EB08T,CBEP2010-EB08R,2011,-1,%,2010s,Percent Sand (Calculated),1.81
East Bay,L.EB08T2,S.EB08T,CBEP2010-EB08R,2011,-1,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB07T,S.WB07,CBEP2010-WB07,2011,0,%,2010s,Percent Fine Sand,4.7
West Bay,L.WB07T,S.WB07,CBEP2010-WB07,2011,0,%,2010s,Percent Sand (Calculated),4.7
West Bay,L.WB07T,S.WB07,CBEP2010-WB07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB02,S.IB02,CBEP2010-IB02,2010,0,%,2010s,Percent Fine Sand,4.5
Inner Bay,L.IB02,S.IB02,CBEP2010-IB02,2010,0,%,2010s,Percent Sand (Calculated),4.5
Inner Bay,L.IB02,S.IB02,CBEP2010-IB02,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS02T,S.CS02T,CBEP2010-CS02,2011,0,%,2010s,Percent Fine Sand,3.8
Cape Small,L.CS02T,S.CS02T,CBEP2010-CS02,2011,0,%,2010s,Percent Sand (Calculated),3.8
Cape Small,L.CS02T,S.CS02T,CBEP2010-CS02,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB06T,S.WB06,CBEP2010-WB06,2011,0,%,2010s,Percent Fine Sand,3.15
West Bay,L.WB06T,S.WB06,CBEP2010-WB06,2011,0,%,2010s,Percent Sand (Calculated),3.15
West Bay,L.WB06T,S.WB06,CBEP2010-WB06,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB01T,S.IB01,CBEP2010-IB01,2010,0,%,2010s,Percent Fine Sand,5.8
Inner Bay,L.IB01T,S.IB01,CBEP2010-IB01,2010,0,%,2010s,Percent Sand (Calculated),5.8
Inner Bay,L.IB01T,S.IB01,CBEP2010-IB01,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB09T,S.OB09T,CBEP2010-OB09,2011,0,%,2010s,Percent Fine Sand,11.1
Outer Bay,L.OB09T,S.OB09T,CBEP2010-OB09,2011,0,%,2010s,Percent Sand (Calculated),11.1
Outer Bay,L.OB09T,S.OB09T,CBEP2010-OB09,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB05,S.WB05,CBEP2010-WB05,2010,0,%,2010s,Percent Fine Sand,4.3
West Bay,L.WB05,S.WB05,CBEP2010-WB05,2010,0,%,2010s,Percent Sand (Calculated),4.3
West Bay,L.WB05,S.WB05,CBEP2010-WB05,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB02T,S.WB02,CBEP2010-WB02,2010,0,%,2010s,Percent Fine Sand,2
West Bay,L.WB02T,S.WB02,CBEP2010-WB02,2010,0,%,2010s,Percent Sand (Calculated),2
West Bay,L.WB02T,S.WB02,CBEP2010-WB02,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB10,S.OB10,CBEP2010-OB10,2011,0,%,2010s,Percent Fine Sand,17.4
Outer Bay,L.OB10,S.OB10,CBEP2010-OB10,2011,0,%,2010s,Percent Sand (Calculated),17.4
Outer Bay,L.OB10,S.OB10,CBEP2010-OB10,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW12T,S.SW12,CBEP2010-SW12,2011,0,%,2010s,Percent Fine Sand,4.28
West Bay,L.SW12T,S.SW12,CBEP2010-SW12,2011,0,%,2010s,Percent Sand (Calculated),4.28
West Bay,L.SW12T,S.SW12,CBEP2010-SW12,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB06T2,S.EB06,CBEP2010-EB06R,2011,-1,%,2010s,Percent Fine Sand,0.19
East Bay,L.EB06T2,S.EB06,CBEP2010-EB06R,2011,-1,%,2010s,Percent Sand (Calculated),0.19
East Bay,L.EB06T2,S.EB06,CBEP2010-EB06R,2011,-1,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB07ZT,S.IB07Z,CBEP2010-IB07Z,2010,0,%,2010s,Percent Fine Sand,23.9
Inner Bay,L.IB07ZT,S.IB07Z,CBEP2010-IB07Z,2010,0,%,2010s,Percent Sand (Calculated),23.9
Inner Bay,L.IB07ZT,S.IB07Z,CBEP2010-IB07Z,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW11T,S.SW11T,CBEP2010-SW11,2011,0,%,2010s,Percent Fine Sand,2.19
West Bay,L.SW11T,S.SW11T,CBEP2010-SW11,2011,0,%,2010s,Percent Sand (Calculated),2.19
West Bay,L.SW11T,S.SW11T,CBEP2010-SW11,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
East Bay,L.EB07T,S.EB07,CBEP2010-EB07,2011,0,%,2010s,Percent Fine Sand,1.22
East Bay,L.EB07T,S.EB07,CBEP2010-EB07,2011,0,%,2010s,Percent Sand (Calculated),1.22
East Bay,L.EB07T,S.EB07,CBEP2010-EB07,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB07T,S.IB07,CBEP2010-IB07,2010,0,%,2010s,Percent Fine Sand,1.2
Inner Bay,L.IB07T,S.IB07,CBEP2010-IB07,2010,0,%,2010s,Percent Sand (Calculated),1.2
Inner Bay,L.IB07T,S.IB07,CBEP2010-IB07,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW13T,S.SW13,CBEP2010-SW13,2011,0,%,2010s,Percent Fine Sand,9.62
West Bay,L.SW13T,S.SW13,CBEP2010-SW13,2011,0,%,2010s,Percent Sand (Calculated),9.62
West Bay,L.SW13T,S.SW13,CBEP2010-SW13,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.OB13T,S.OB13T,CBEP2010-OB13,2010,0,%,2010s,Percent Fine Sand,23.9
Inner Bay,L.OB13T,S.OB13T,CBEP2010-OB13,2010,0,%,2010s,Percent Sand (Calculated),23.9
Inner Bay,L.OB13T,S.OB13T,CBEP2010-OB13,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS05,S.CS05,CBEP2010-CS05,2011,0,%,2010s,Percent Fine Sand,40.7
Cape Small,L.CS05,S.CS05,CBEP2010-CS05,2011,0,%,2010s,Percent Sand (Calculated),40.7
Cape Small,L.CS05,S.CS05,CBEP2010-CS05,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW10,S.SW10,CBEP2010-SW10,2011,0,%,2010s,Percent Fine Sand,4.46
West Bay,L.SW10,S.SW10,CBEP2010-SW10,2011,0,%,2010s,Percent Sand (Calculated),4.46
West Bay,L.SW10,S.SW10,CBEP2010-SW10,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04T,S.SW04T,CBEP2010-SW04,2011,0,%,2010s,Percent Gravel,0.26
Inner Bay,L.SW04T,S.SW04T,CBEP2010-SW04,2011,0,%,2010s,Percent Sand (Calculated),0
Inner Bay,L.SW04T,S.SW04T,CBEP2010-SW04,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Gravel,0
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Sand (Calculated),0
Outer Bay,L.OB15T,S.OB15T,CBEP2010-OB15,2011,0,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.SW10T,S.SW10T,CBEP2010-SW10R,2011,-1,%,2010s,Percent Gravel,2.61
West Bay,L.SW10T,S.SW10T,CBEP2010-SW10R,2011,-1,%,2010s,Percent Sand (Calculated),0
West Bay,L.SW10T,S.SW10T,CBEP2010-SW10R,2011,-1,%,2010s,Percent Silt and Clay (Calculated),0
West Bay,L.WB05,S.WB05,CBEP2010-WB05,2010,0,%,2010s,Percent Gravel,0
West Bay,L.WB05,S.WB05,CBEP2010-WB05,2010,0,%,2010s,Percent Sand (Calculated),0
West Bay,L.WB05,S.WB05,CBEP2010-WB05,2010,0,%,2010s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB01T,S.IB01,CBEP2010-IB01,2010,0,%,2010s,Percent Gravel,0
